id_mutation,date_mutation,valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,latitude,longitude,prix_m2
DVF0000287,2023-07-18,1078000,75001,Paris,Appartement,69,2,48.858551,2.343915,15623.0
DVF0000288,2023-12-25,737000,75001,Paris,Appartement,44,1,48.855354,2.352033,16750.0
DVF0000289,2023-04-07,2047000,75001,Paris,Appartement,124,4,48.854807,2.349015,16508.0
DVF0000290,2023-12-02,982000,75001,Paris,Appartement,81,2,48.858827,2.343981,12123.0
DVF0000291,2023-05-08,638000,75001,Paris,Appartement,44,1,48.863789,2.350941,14500.0
DVF0000292,2023-04-10,1598000,75001,Paris,Appartement,99,3,48.864515,2.3545,16141.0
DVF0000293,2023-10-24,646000,75001,Paris,Appartement,53,1,48.864939,2.349464,12189.0
DVF0000294,2023-11-22,478000,75001,Paris,Appartement,35,1,48.858574,2.348042,13657.0
DVF0000295,2023-09-16,456000,75001,Paris,Appartement,33,1,48.856892,2.343855,13818.0
DVF0000296,2023-09-14,1398000,75001,Paris,Appartement,84,3,48.865613,2.348502,16643.0
DVF0000297,2023-02-15,639000,75001,Paris,Appartement,47,1,48.864166,2.341994,13596.0
DVF0000298,2023-10-20,359000,75001,Paris,Appartement,26,1,48.854475,2.341719,13808.0
DVF0000299,2023-08-07,1153000,75001,Paris,Appartement,78,2,48.864434,2.345362,14782.0
DVF0000300,2023-12-04,576000,75001,Paris,Maison,40,1,48.862963,2.351261,14400.0
DVF0000301,2023-04-18,1188000,75001,Paris,Maison,82,2,48.857859,2.344663,14488.0
DVF0000302,2023-09-16,794000,75001,Paris,Appartement,60,2,48.859592,2.351939,13233.0
DVF0000303,2023-06-11,1731000,75001,Paris,Appartement,104,3,48.858967,2.348575,16644.0
DVF0000304,2023-10-19,354000,75001,Paris,Appartement,24,1,48.86264,2.344833,14750.0
DVF0000305,2023-08-18,762000,75001,Paris,Appartement,47,1,48.861855,2.350288,16213.0
DVF0000306,2023-08-15,1750000,75001,Paris,Appartement,115,4,48.856019,2.35183,15217.0
DVF0000307,2023-09-21,1065000,75001,Paris,Appartement,83,2,48.865487,2.348035,12831.0
DVF0000308,2023-01-14,1566000,75001,Paris,Appartement,102,3,48.85565,2.34953,15353.0
DVF0000309,2023-06-02,348000,75001,Paris,Appartement,24,1,48.861414,2.350035,14500.0
DVF0000310,2023-09-18,896000,75001,Paris,Appartement,75,2,48.858936,2.340934,11947.0
DVF0000311,2023-12-22,1400000,75001,Paris,Appartement,117,4,48.859167,2.353856,11966.0
DVF0000312,2023-10-17,827000,75001,Paris,Appartement,63,2,48.857029,2.345662,13127.0
DVF0000313,2023-10-08,587000,75001,Paris,Appartement,42,1,48.865883,2.343862,13976.0
DVF0000314,2023-01-03,1013000,75001,Paris,Appartement,62,2,48.858863,2.34598,16339.0
DVF0000315,2023-08-28,510000,75001,Paris,Appartement,40,1,48.859207,2.351681,12750.0
DVF0000316,2023-04-07,1383000,75001,Paris,Appartement,83,2,48.864815,2.350392,16663.0
DVF0000317,2023-05-18,343000,75001,Paris,Appartement,28,1,48.860762,2.341161,12250.0
DVF0000318,2023-03-25,435000,75001,Paris,Maison,30,1,48.863848,2.352193,14500.0
DVF0000319,2023-07-22,720000,75001,Paris,Maison,49,1,48.864758,2.345344,14694.0
DVF0000320,2023-02-17,1299000,75001,Paris,Appartement,84,3,48.862945,2.345542,15464.0
DVF0000321,2023-10-20,1187000,75001,Paris,Appartement,87,3,48.85876,2.35153,13644.0
DVF0000322,2023-04-12,1251000,75001,Paris,Appartement,88,3,48.860636,2.345956,14216.0
DVF0000323,2023-10-10,961000,75001,Paris,Appartement,78,2,48.863577,2.350684,12321.0
DVF0000324,2023-03-24,702000,75001,Paris,Appartement,44,1,48.858675,2.34575,15955.0
DVF0000325,2023-02-05,776000,75001,Paris,Appartement,49,1,48.855048,2.346734,15837.0
DVF0000326,2023-06-18,672000,75001,Paris,Appartement,56,2,48.855117,2.349073,12000.0
DVF0000327,2023-02-24,449000,75001,Paris,Appartement,32,1,48.864814,2.353373,14031.0
DVF0000328,2023-03-05,1349000,75001,Paris,Maison,78,2,48.857227,2.344458,17295.0
DVF0000329,2023-08-26,633000,75001,Paris,Appartement,45,1,48.854923,2.344224,14067.0
DVF0000330,2023-08-04,1207000,75001,Paris,Appartement,80,2,48.855626,2.340795,15088.0
DVF0000331,2023-08-11,965000,75001,Paris,Appartement,59,2,48.859167,2.352229,16356.0
DVF0000332,2023-12-07,528000,75001,Paris,Appartement,39,1,48.859748,2.343187,13538.0
DVF0000333,2023-08-19,775000,75001,Paris,Appartement,50,1,48.863384,2.345262,15500.0
DVF0000334,2023-10-07,810000,75001,Paris,Appartement,65,2,48.861107,2.348339,12462.0
DVF0000335,2023-12-07,579000,75001,Paris,Appartement,37,1,48.859261,2.344779,15649.0
DVF0000336,2023-03-21,1615000,75001,Paris,Appartement,105,3,48.857634,2.344238,15381.0
DVF0000337,2023-10-16,1140000,75001,Paris,Appartement,93,3,48.860987,2.348181,12258.0
DVF0000338,2023-06-23,838000,75001,Paris,Maison,62,2,48.864746,2.348217,13516.0
DVF0000339,2023-11-12,289000,75001,Paris,Appartement,22,1,48.855996,2.349277,13136.0
DVF0000340,2023-06-26,1116000,75001,Paris,Appartement,80,2,48.859165,2.340848,13950.0
DVF0000341,2023-12-19,1419000,75001,Paris,Appartement,96,3,48.856652,2.345938,14781.0
DVF0000342,2023-06-01,1173000,75001,Paris,Appartement,81,2,48.859793,2.344836,14481.0
DVF0000343,2023-03-12,413000,75001,Paris,Maison,22,1,48.857743,2.347075,18773.0
DVF0000344,2023-12-23,681000,75001,Paris,Appartement,55,1,48.859429,2.34164,12382.0
DVF0000345,2023-11-04,684000,75001,Paris,Appartement,42,1,48.862126,2.343001,16286.0
DVF0000346,2023-06-18,1107000,75001,Paris,Maison,67,2,48.859116,2.347169,16522.0
DVF0000347,2023-07-13,912000,75001,Paris,Appartement,60,2,48.85435,2.349297,15200.0
DVF0000348,2023-04-07,690000,75001,Paris,Appartement,58,2,48.85734,2.350553,11897.0
DVF0000349,2024-06-11,1242000,75001,Paris,Appartement,83,2,48.856365,2.342295,14964.0
DVF0000350,2024-10-13,1163000,75001,Paris,Appartement,75,2,48.861336,2.348918,15507.0
DVF0000351,2024-12-26,1216000,75001,Paris,Appartement,74,2,48.857569,2.349303,16432.0
DVF0000352,2024-02-06,588000,75001,Paris,Appartement,44,1,48.85848,2.342679,13364.0
DVF0000353,2024-03-16,551000,75001,Paris,Appartement,39,1,48.861626,2.350408,14128.0
DVF0000354,2024-03-06,956000,75001,Paris,Appartement,65,2,48.857775,2.347014,14708.0
DVF0000355,2024-04-27,1630000,75001,Paris,Appartement,111,3,48.858607,2.348562,14685.0
DVF0000356,2024-08-16,1045000,75001,Paris,Appartement,73,2,48.856007,2.348616,14315.0
DVF0000357,2024-09-10,637000,75001,Paris,Appartement,47,1,48.856019,2.347102,13553.0
DVF0000358,2024-10-04,1245000,75001,Paris,Appartement,84,3,48.857215,2.348303,14821.0
DVF0000359,2024-12-15,1339000,75001,Paris,Maison,97,3,48.860556,2.354557,13804.0
DVF0000360,2024-01-15,1369000,75001,Paris,Appartement,100,3,48.857154,2.352771,13690.0
DVF0000361,2024-12-19,1109000,75001,Paris,Appartement,83,2,48.86227,2.352755,13361.0
DVF0000362,2024-04-27,681000,75001,Paris,Appartement,53,1,48.856483,2.341531,12849.0
DVF0000363,2024-12-10,884000,75001,Paris,Appartement,68,2,48.857472,2.344443,13000.0
DVF0000364,2024-07-02,1295000,75001,Paris,Appartement,101,3,48.86591,2.352839,12822.0
DVF0000365,2024-04-25,699000,75001,Paris,Appartement,44,1,48.864123,2.346198,15886.0
DVF0000366,2024-08-03,858000,75001,Paris,Appartement,60,2,48.861604,2.353022,14300.0
DVF0000367,2024-06-15,1517000,75001,Paris,Appartement,96,3,48.865403,2.345282,15802.0
DVF0000368,2024-08-21,1310000,75001,Paris,Appartement,104,3,48.86197,2.345715,12596.0
DVF0000369,2024-04-16,983000,75001,Paris,Appartement,57,2,48.857222,2.352297,17246.0
DVF0000370,2024-06-22,632000,75001,Paris,Appartement,38,1,48.863147,2.341343,16632.0
DVF0000371,2024-03-15,579000,75001,Paris,Appartement,34,1,48.859478,2.354586,17029.0
DVF0000372,2024-05-06,1713000,75001,Paris,Appartement,102,3,48.864493,2.352972,16794.0
DVF0000373,2024-11-06,718000,75001,Paris,Appartement,51,1,48.854621,2.349458,14078.0
DVF0000374,2024-12-04,998000,75001,Paris,Appartement,64,2,48.854013,2.347375,15594.0
DVF0000375,2024-01-23,969000,75001,Paris,Appartement,67,2,48.858123,2.342388,14463.0
DVF0000376,2024-07-03,524000,75001,Paris,Appartement,42,1,48.862769,2.342134,12476.0
DVF0000377,2024-03-21,470000,75001,Paris,Appartement,29,1,48.865915,2.3427,16207.0
DVF0000378,2024-06-24,778000,75001,Paris,Appartement,60,2,48.856557,2.351176,12967.0
DVF0000379,2024-02-04,1475000,75001,Paris,Maison,79,2,48.85568,2.342424,18671.0
DVF0000380,2024-03-08,1529000,75001,Paris,Appartement,111,3,48.857324,2.341879,13775.0
DVF0000381,2024-12-01,1076000,75001,Paris,Appartement,79,2,48.864175,2.349918,13620.0
DVF0000382,2024-07-10,996000,75001,Paris,Appartement,76,2,48.861754,2.351673,13105.0
DVF0000383,2024-08-21,851000,75001,Paris,Appartement,67,2,48.861127,2.348096,12701.0
DVF0000384,2024-10-14,1592000,75001,Paris,Maison,111,3,48.858385,2.350261,14342.0
DVF0000385,2024-01-09,670000,75001,Paris,Appartement,44,1,48.856589,2.353616,15227.0
DVF0000386,2024-09-25,1246000,75001,Paris,Maison,72,2,48.858985,2.350525,17306.0
DVF0000387,2024-02-10,994000,75001,Paris,Appartement,77,2,48.854948,2.353593,12909.0
DVF0000388,2024-11-25,1016000,75001,Paris,Maison,64,2,48.864014,2.350235,15875.0
DVF0000389,2024-04-02,1065000,75001,Paris,Appartement,62,2,48.856934,2.353645,17177.0
DVF0000390,2024-12-22,1086000,75001,Paris,Appartement,79,2,48.862888,2.342372,13747.0
DVF0000391,2024-06-17,619000,75001,Paris,Appartement,42,1,48.860207,2.352215,14738.0
DVF0000392,2024-05-24,504000,75001,Paris,Appartement,31,1,48.864637,2.3515,16258.0
DVF0000393,2024-05-23,968000,75001,Paris,Appartement,65,2,48.865701,2.349485,14892.0
DVF0000394,2024-10-06,826000,75001,Paris,Appartement,56,2,48.858412,2.344272,14750.0
DVF0000395,2024-12-17,992000,75001,Paris,Appartement,78,2,48.854031,2.352722,12718.0
DVF0000396,2024-03-06,862000,75001,Paris,Appartement,61,2,48.865174,2.352705,14131.0
DVF0000397,2024-06-08,1462000,75001,Paris,Appartement,102,3,48.858995,2.350784,14333.0
DVF0000398,2024-11-02,790000,75001,Paris,Appartement,62,2,48.856152,2.351961,12742.0
DVF0000399,2024-05-25,522000,75001,Paris,Maison,32,1,48.864138,2.345282,16312.0
DVF0000400,2024-05-24,546000,75001,Paris,Appartement,40,1,48.861473,2.347195,13650.0
DVF0000401,2024-12-18,1866000,75001,Paris,Appartement,115,4,48.863126,2.344132,16226.0
DVF0000402,2024-11-27,494000,75001,Paris,Appartement,33,1,48.862322,2.340834,14970.0
DVF0000403,2024-12-10,1396000,75001,Paris,Appartement,84,3,48.855247,2.348117,16619.0
DVF0000404,2024-03-23,1987000,75001,Paris,Appartement,115,4,48.857358,2.341315,17278.0
DVF0000405,2024-08-24,944000,75001,Paris,Appartement,56,2,48.855019,2.342038,16857.0
DVF0000406,2024-07-22,484000,75001,Paris,Appartement,32,1,48.865571,2.344015,15125.0
DVF0000407,2024-12-11,1561000,75001,Paris,Appartement,110,3,48.857817,2.344507,14191.0
DVF0000408,2024-02-05,421000,75001,Paris,Appartement,26,1,48.855268,2.346994,16192.0
DVF0000409,2024-04-15,1086000,75001,Paris,Appartement,63,2,48.8577,2.34441,17238.0
DVF0000410,2024-12-23,1166000,75001,Paris,Appartement,85,3,48.86124,2.34371,13718.0
DVF0000411,2024-06-13,322000,75001,Paris,Appartement,24,1,48.860162,2.350181,13417.0
DVF0000412,2024-08-18,356000,75001,Paris,Appartement,25,1,48.862977,2.344198,14240.0
DVF0000413,2024-01-27,1339000,75001,Paris,Appartement,105,3,48.863372,2.343812,12752.0
DVF0000414,2024-11-03,803000,75001,Paris,Appartement,52,1,48.860988,2.344323,15442.0
DVF0000415,2024-11-15,1316000,75001,Paris,Appartement,100,3,48.863712,2.341988,13160.0
DVF0000416,2024-08-02,801000,75001,Paris,Appartement,65,2,48.856016,2.348734,12323.0
DVF0000417,2024-07-06,1018000,75001,Paris,Appartement,72,2,48.858247,2.353416,14139.0
DVF0000418,2024-10-20,1155000,75001,Paris,Appartement,94,3,48.856949,2.344831,12287.0
DVF0000419,2024-07-05,968000,75001,Paris,Appartement,77,2,48.859031,2.349697,12571.0
DVF0000420,2024-01-13,1097000,75001,Paris,Appartement,67,2,48.863383,2.345728,16373.0
DVF0000421,2024-06-13,831000,75001,Paris,Appartement,55,1,48.857245,2.341065,15109.0
DVF0000422,2024-01-26,1299000,75001,Paris,Appartement,80,2,48.865898,2.348112,16238.0
DVF0000423,2024-11-08,1352000,75001,Paris,Appartement,107,3,48.857198,2.352128,12636.0
DVF0000424,2024-10-28,1555000,75001,Paris,Maison,81,2,48.865792,2.346138,19198.0
DVF0000425,2024-12-23,769000,75001,Paris,Maison,45,1,48.858305,2.348982,17089.0
DVF0000426,2024-10-07,1676000,75001,Paris,Appartement,111,3,48.86404,2.352046,15099.0
DVF0000427,2024-02-02,939000,75001,Paris,Maison,57,2,48.856791,2.343763,16474.0
DVF0000428,2024-03-11,614000,75001,Paris,Appartement,40,1,48.862603,2.353563,15350.0
DVF0000429,2024-12-05,386000,75001,Paris,Appartement,30,1,48.863292,2.352551,12867.0
DVF0000430,2024-07-19,718000,75001,Paris,Appartement,42,1,48.855212,2.344925,17095.0
DVF0000431,2024-11-16,1226000,75001,Paris,Appartement,85,3,48.86179,2.343139,14424.0
DVF0000432,2024-06-08,1756000,75001,Paris,Maison,102,3,48.861986,2.352102,17216.0
DVF0000433,2024-12-01,1061000,75001,Paris,Appartement,83,2,48.865385,2.353982,12783.0
DVF0000434,2024-10-11,1522000,75001,Paris,Appartement,124,4,48.865052,2.354245,12274.0
DVF0000435,2024-06-24,560000,75001,Paris,Appartement,38,1,48.854934,2.345555,14737.0
DVF0000436,2024-12-22,1258000,75001,Paris,Appartement,100,3,48.861669,2.353113,12580.0
DVF0000437,2024-06-09,758000,75001,Paris,Appartement,48,1,48.863444,2.350786,15792.0
DVF0000438,2024-07-16,1622000,75001,Paris,Appartement,94,3,48.864581,2.345617,17255.0
DVF0000439,2024-11-08,1442000,75001,Paris,Appartement,95,3,48.855952,2.341732,15179.0
DVF0000440,2024-02-03,391000,75001,Paris,Appartement,29,1,48.858102,2.353131,13483.0
DVF0000441,2024-02-11,1046000,75001,Paris,Appartement,62,2,48.861128,2.349291,16871.0
DVF0000442,2024-10-14,623000,75001,Paris,Appartement,40,1,48.855885,2.342118,15575.0
DVF0000443,2024-12-18,692000,75001,Paris,Appartement,46,1,48.857183,2.344641,15043.0
DVF0000444,2024-08-05,616000,75001,Paris,Appartement,41,1,48.854654,2.340753,15024.0
DVF0000445,2024-02-01,1187000,75001,Paris,Appartement,81,2,48.856483,2.349635,14654.0
DVF0000446,2024-07-16,1462000,75001,Paris,Maison,95,3,48.859869,2.349955,15389.0
DVF0000447,2024-07-12,802000,75001,Paris,Appartement,57,2,48.856239,2.341325,14070.0
DVF0000448,2024-01-05,649000,75001,Paris,Appartement,48,1,48.863027,2.350045,13521.0
DVF0000449,2024-10-08,1302000,75001,Paris,Appartement,91,3,48.860643,2.352471,14308.0
DVF0000450,2024-08-19,1781000,75001,Paris,Appartement,113,4,48.86458,2.347368,15761.0
DVF0000451,2024-09-26,636000,75001,Paris,Appartement,42,1,48.860858,2.354459,15143.0
DVF0000452,2024-03-07,1097000,75001,Paris,Appartement,64,2,48.863702,2.342467,17141.0
DVF0000453,2024-11-05,1062000,75001,Paris,Appartement,61,2,48.864009,2.34431,17410.0
DVF0000454,2024-07-18,714000,75001,Paris,Maison,45,1,48.857914,2.344567,15867.0
DVF0000455,2024-09-26,1233000,75001,Paris,Appartement,80,2,48.859035,2.346502,15412.0
DVF0000456,2024-02-04,1344000,75001,Paris,Appartement,78,2,48.860752,2.342114,17231.0
DVF0000457,2024-05-13,1627000,75001,Paris,Appartement,97,3,48.861857,2.348708,16773.0
DVF0000458,2024-10-22,579000,75001,Paris,Appartement,45,1,48.862324,2.341243,12867.0
DVF0000459,2024-08-09,969000,75001,Paris,Maison,70,2,48.864764,2.340983,13843.0
DVF0000460,2024-12-22,812000,75001,Paris,Appartement,49,1,48.855179,2.352865,16571.0
DVF0000461,2024-05-24,1039000,75001,Paris,Appartement,63,2,48.859001,2.349738,16492.0
DVF0000462,2024-08-25,1513000,75001,Paris,Appartement,106,3,48.860198,2.345935,14274.0
DVF0000463,2024-09-13,894000,75001,Paris,Appartement,65,2,48.855628,2.352618,13754.0
DVF0000464,2024-04-27,670000,75001,Paris,Appartement,40,1,48.854692,2.341163,16750.0
DVF0000465,2024-08-17,963000,75001,Paris,Appartement,71,2,48.858763,2.353623,13563.0
DVF0000466,2024-03-28,717000,75001,Paris,Appartement,47,1,48.859695,2.348419,15255.0
DVF0000467,2024-05-01,1387000,75001,Paris,Appartement,88,3,48.858639,2.342981,15761.0
DVF0000468,2024-11-07,1337000,75001,Paris,Appartement,86,3,48.857229,2.346433,15547.0
DVF0000469,2024-08-05,1951000,75001,Paris,Appartement,124,4,48.861768,2.349116,15734.0
DVF0000470,2024-12-23,1164000,75001,Paris,Appartement,68,2,48.861713,2.346633,17118.0
DVF0000471,2024-05-22,942000,75001,Paris,Appartement,71,2,48.860248,2.34943,13268.0
DVF0000472,2024-06-18,937000,75001,Paris,Appartement,60,2,48.861768,2.349227,15617.0
DVF0000473,2024-05-21,875000,75001,Paris,Appartement,63,2,48.857902,2.344576,13889.0
DVF0000474,2024-04-02,774000,75001,Paris,Appartement,60,2,48.863665,2.351933,12900.0
DVF0000475,2024-01-21,784000,75001,Paris,Appartement,61,2,48.859968,2.344838,12852.0
DVF0000476,2024-12-19,716000,75001,Paris,Maison,52,1,48.863792,2.345504,13769.0
DVF0000477,2024-11-12,1318000,75001,Paris,Appartement,81,2,48.860088,2.352536,16272.0
DVF0000478,2024-03-24,719000,75001,Paris,Appartement,57,2,48.857104,2.352017,12614.0
DVF0000479,2024-11-03,1773000,75001,Paris,Appartement,105,3,48.856667,2.343827,16886.0
DVF0000480,2024-05-19,1290000,75001,Paris,Appartement,93,3,48.857529,2.352617,13871.0
DVF0000481,2024-02-16,1370000,75001,Paris,Appartement,80,2,48.864673,2.347707,17125.0
DVF0000482,2024-03-05,1030000,75001,Paris,Appartement,72,2,48.865908,2.345497,14306.0
DVF0000483,2024-03-25,635000,75001,Paris,Maison,34,1,48.85497,2.345357,18676.0
DVF0000484,2024-05-07,951000,75001,Paris,Maison,70,2,48.863134,2.34306,13586.0
DVF0000485,2024-03-20,1544000,75001,Paris,Appartement,95,3,48.859205,2.346712,16253.0
DVF0000486,2024-04-24,677000,75001,Paris,Appartement,55,1,48.858477,2.340897,12309.0
DVF0000487,2024-11-24,879000,75001,Paris,Appartement,56,2,48.856986,2.350409,15696.0
DVF0000488,2024-05-06,354000,75001,Paris,Appartement,24,1,48.854783,2.34134,14750.0
DVF0000489,2024-06-14,1266000,75001,Paris,Maison,74,2,48.864656,2.354637,17108.0
DVF0000490,2024-07-01,721000,75001,Paris,Appartement,55,1,48.856741,2.35088,13109.0
DVF0000491,2024-02-12,636000,75001,Paris,Appartement,43,1,48.862533,2.35179,14791.0
DVF0000492,2024-01-20,897000,75001,Paris,Appartement,60,2,48.865936,2.349968,14950.0
DVF0000493,2024-08-13,254000,75001,Paris,Appartement,20,1,48.855483,2.344238,12700.0
DVF0000494,2024-05-14,1020000,75001,Paris,Appartement,66,2,48.86194,2.349975,15455.0
DVF0000495,2024-02-17,1132000,75001,Paris,Appartement,79,2,48.862625,2.342348,14329.0
DVF0000496,2024-05-27,966000,75001,Paris,Appartement,63,2,48.860278,2.343523,15333.0
DVF0000497,2024-04-23,736000,75001,Paris,Appartement,49,1,48.865197,2.345328,15020.0
DVF0000498,2024-10-22,520000,75001,Paris,Appartement,41,1,48.859929,2.353992,12683.0
DVF0000499,2024-05-21,784000,75001,Paris,Appartement,62,2,48.856774,2.354541,12645.0
DVF0000500,2024-01-28,558000,75001,Paris,Appartement,34,1,48.857487,2.351922,16412.0
DVF0000501,2024-01-01,715000,75001,Paris,Appartement,43,1,48.864224,2.349987,16628.0
DVF0000502,2024-05-24,1564000,75001,Paris,Appartement,91,3,48.855115,2.35211,17187.0
DVF0000503,2024-07-23,755000,75001,Paris,Appartement,52,1,48.864208,2.351899,14519.0
DVF0000504,2024-12-02,832000,75001,Paris,Appartement,65,2,48.865779,2.352521,12800.0
DVF0000505,2024-08-06,1180000,75001,Paris,Appartement,78,2,48.861336,2.351608,15128.0
DVF0000506,2024-03-16,1613000,75001,Paris,Appartement,101,3,48.865045,2.342281,15970.0
DVF0000507,2024-01-23,327000,75001,Paris,Appartement,21,1,48.86442,2.348047,15571.0
DVF0000508,2024-11-28,1436000,75001,Paris,Appartement,83,2,48.85806,2.348023,17301.0
DVF0000509,2024-08-12,686000,75001,Paris,Appartement,43,1,48.861965,2.34968,15953.0
DVF0000510,2024-01-21,1490000,75001,Paris,Appartement,97,3,48.865212,2.347778,15361.0
DVF0000511,2024-08-11,1188000,75001,Paris,Appartement,95,3,48.856891,2.354282,12505.0
DVF0000512,2024-04-03,946000,75001,Paris,Appartement,67,2,48.859509,2.351918,14119.0
DVF0000513,2024-08-24,700000,75001,Paris,Appartement,55,1,48.86184,2.342137,12727.0
DVF0000514,2024-10-20,1270000,75001,Paris,Appartement,77,2,48.86165,2.353162,16494.0
DVF0000515,2024-06-27,1372000,75001,Paris,Appartement,80,2,48.854651,2.343821,17150.0
DVF0000516,2024-12-22,1484000,75001,Paris,Appartement,97,3,48.85836,2.347035,15299.0
DVF0000517,2024-11-26,849000,75001,Paris,Appartement,61,2,48.857504,2.348008,13918.0
DVF0000518,2024-12-24,1192000,75001,Paris,Appartement,81,2,48.862659,2.342197,14716.0
DVF0000519,2024-04-15,432000,75001,Paris,Appartement,26,1,48.863895,2.343368,16615.0
DVF0000520,2024-11-19,1090000,75001,Paris,Appartement,64,2,48.855479,2.353185,17031.0
DVF0000521,2024-08-01,1513000,75001,Paris,Appartement,118,4,48.860364,2.34138,12822.0
DVF0000522,2024-03-23,1294000,75001,Paris,Maison,78,2,48.860943,2.350927,16590.0
DVF0000523,2024-06-17,1103000,75001,Paris,Appartement,72,2,48.864577,2.346561,15319.0
DVF0000524,2024-06-10,1383000,75001,Paris,Appartement,102,3,48.859434,2.342567,13559.0
DVF0000525,2024-12-18,1513000,75001,Paris,Appartement,102,3,48.864328,2.350666,14833.0
DVF0000526,2024-12-10,888000,75001,Paris,Maison,60,2,48.862239,2.353597,14800.0
DVF0000527,2024-09-18,1410000,75001,Paris,Appartement,82,2,48.862332,2.345213,17195.0
DVF0000528,2024-11-23,1079000,75001,Paris,Appartement,71,2,48.85901,2.35117,15197.0
DVF0000529,2024-01-17,1277000,75001,Paris,Appartement,89,3,48.855278,2.346032,14348.0
DVF0000530,2024-03-10,660000,75001,Paris,Appartement,41,1,48.862201,2.34275,16098.0
